Order ID,Order Date,Ship Date,Customer ID,Customer Name,Customer Segment,Product ID,Product Name,Category,Region,State,City,Quantity,Unit Price,Discount (%),Sales Amount,Cost Price,Profit,Payment Mode,Delivery Status,Supplier Name,Supplier Email,Stock Left,Auto Reorder,Reorder Quantity
ORD18866,03-03-2024,07-03-2024,CUST5317,James Maddox,Consumer,PROD57620,Keyboard,Electronics,East,South Carolina,Tonytown,9,1243,20,8949.6,5583.16,3366.44,Net Banking,Cancelled,Brown and Sons,stewartann@manning.info,5,Yes,25
ORD18867,11-11-2023,18-11-2023,CUST9511,Frank Hunt,Corporate,PROD54873,File Folder,Office Supplies,East,New York,Lake Danielstad,1,871,0,871,706.41,164.59,Net Banking,returned,"Johnson, Woods and Lynch",dbarnett@colon.info,2,Yes,32
ORD18868,27-09-2024,02-10-2024,CUST5357,Karen Lane,Home Office,PROD76288,Sugar,Glocery,East,Colorado,Jessicaport,9,1977,20,14234.4,10578.17,3656.23,Cash,Cancelled,Fox PLC,flane@jones.com,33,No,0
ORD18869,18-07-2024,21-07-2024,CUST3512,Elizabeth Snyder,Home Office,PROD87483,Monitor,Electronics,East,Delaware,Lake Natashamouth,9,4035,20,29052,18021.85,11030.15,Cash,Cancelled,Abbott-Meyer,ayalaalison@diaz-lewis.info,11,No,0
ORD18870,01-02-2024,03-02-2024,CUST8744,Beth Strickland,Home Office,PROD34910,Pen,Office Supplies,North,North Dakota,Kevinborough,2,2165,10,3897,2987.77,909.23,Cash,returned,"Choi, Boyd and Harris",danielcarter@carter.com,26,No,0
ORD18871,26-03-2025,29-03-2025,CUST9056,Jesse Burnett,Corporate,PROD21962,Notebook,Office Supplies,South,Michigan,East Jenniferport,6,1040,0,6240,4116.46,2123.54,Credit Card,Delivered,Randolph Ltd,garciabarbara@dudley.net,18,No,0
ORD18872,04-04-2025,07-04-2025,CUST1161,Emily Campos,Home Office,PROD83420,Pen,Office Supplies,South,Arizona,Staceybury,6,4855,10,26217,22537.83,3679.17,Credit Card,Pending,"Yang, Crawford and Jackson",yvonneweiss@mendoza.com,28,No,0
ORD18873,29-10-2025,01-11-2025,CUST8007,Rebecca Padilla,Corporate,PROD99787,Cooking Oil,Glocery,East,South Dakota,Port Briannachester,10,493,0,4930,3740.23,1189.77,Credit Card,Pending,Johnson LLC,ericrobles@dunn-morton.com,37,No,0
ORD18874,19-08-2025,25-08-2025,CUST9491,Tammy Ramirez,Consumer,PROD84313,Cooking Oil,Glocery,North,Oklahoma,Jonview,7,959,20,5370.4,4614.12,756.28,Credit Card,returned,"Matthews, Waters and Sullivan",brittany95@bowers.com,9,Yes,44
ORD18875,27-11-2024,29-11-2024,CUST9625,Jeremy Prince,Consumer,PROD99759,Headphone,Electronics,North,South Dakota,New Rodneyview,10,3343,5,31758.5,25342.07,6416.43,Credit Card,Delivered,"Lopez, Hoover and Santos",samantha57@collins.net,21,No,0
ORD18876,19-10-2024,26-10-2024,CUST5683,Jennifer Maldonado,Home Office,PROD59076,Calculator,Office Supplies,East,South Dakota,Lake Troyberg,3,3232,5,9211.2,8112.06,1099.14,Net Banking,Pending,Ferrell and Sons,jordansmith@stephens.com,29,No,0
ORD18877,23-03-2024,29-03-2024,CUST6059,Joshua Jones,Corporate,PROD51783,Office Chair,Furniture,North,Kansas,Smithhaven,8,975,15,6630,4193.56,2436.44,UPI,returned,Green-Monroe,pmccoy@lewis.com,35,No,0
ORD18878,27-04-2025,28-04-2025,CUST6374,Bryan Hanna,Corporate,PROD38232,Pen,Office Supplies,East,Nevada,West Stevenhaven,8,3038,5,23088.8,18001.82,5086.98,Cash,Pending,Thompson Ltd,ygreene@ewing.com,30,No,0
ORD18879,30-10-2024,04-11-2024,CUST4342,Joseph Jackson,Consumer,PROD70808,Office Chair,Furniture,East,North Dakota,Sandrafort,8,4995,10,35964,28709.77,7254.23,Cash,Pending,Moore-Bush,kellycabrera@sanchez.com,29,No,0
ORD18880,29-04-2025,03-05-2025,CUST7866,Rebecca Brown,Consumer,PROD16166,Sugar,Glocery,North,Colorado,Corybury,5,3225,15,13706.25,8224.09,5482.16,Net Banking,returned,Bauer-Miller,martinmatthew@osborne-jarvis.biz,43,No,0
ORD18881,23-02-2024,28-02-2024,CUST4026,Kathryn Gray,Corporate,PROD18919,Study Table,Furniture,North,South Carolina,Harveymouth,7,1040,15,6188,4607.67,1580.33,Net Banking,Pending,Johnson-Hughes,maryhammond@king.com,24,No,0
ORD18882,19-09-2024,22-09-2024,CUST3622,Melissa Forbes,Consumer,PROD91022,Stapler,Office Supplies,East,Ohio,Knightborough,3,2007,20,4816.8,4193.23,623.57,Net Banking,Delivered,Young LLC,darlenepratt@scott.com,23,No,0
ORD18883,18-09-2024,22-09-2024,CUST9368,April Jordan,Home Office,PROD35712,Monitor,Electronics,South,Colorado,Lake Lindsay,7,3527,0,24689,21799.18,2889.82,Credit Card,Pending,Padilla-Sanchez,nbeard@young.org,24,No,0
ORD18884,10-10-2025,13-10-2025,CUST6631,Cassandra Banks,Consumer,PROD63448,Dining Table,Furniture,South,Wisconsin,Morenofort,9,2830,5,24196.5,21296.04,2900.46,UPI,Delivered,Weiss and Sons,amy45@cook-taylor.com,19,No,0
ORD18885,16-05-2024,20-05-2024,CUST4657,Thomas Kramer,Corporate,PROD13797,Study Table,Furniture,West,California,Lake Oliviatown,3,1334,15,3401.7,2256.58,1145.12,Cash,returned,Clark and Sons,christina34@koch.com,48,No,0
ORD18886,11-09-2024,16-09-2024,CUST2343,Gregory Lewis,Home Office,PROD94266,Dining Table,Furniture,West,Colorado,Charlesview,10,598,15,5083,3080.23,2002.77,Cash,Pending,"Garrett, Green and Hopkins",melissa26@foster.net,42,No,0
ORD18887,09-10-2024,13-10-2024,CUST2033,Paul Gray,Home Office,PROD33075,Snacks,Glocery,East,South Carolina,South Brian,9,3770,15,28840.5,22093.22,6747.28,Net Banking,returned,Duran Ltd,marcus79@miller.org,45,No,0
ORD18888,01-08-2024,03-08-2024,CUST2522,Tracy Jenkins,Consumer,PROD66571,Stapler,Office Supplies,East,Maryland,Martinezberg,8,3866,20,24742.4,17873.38,6869.02,Net Banking,Pending,Mcgrath-Gill,elizabethjohnson@carney.com,41,No,0
ORD18889,04-12-2023,11-12-2023,CUST5885,Jennifer Carson,Home Office,PROD14841,File Folder,Office Supplies,South,Georgia,Vazquezfort,4,1571,10,5655.6,3783.06,1872.54,Net Banking,returned,"Williams, Goodwin and Griffin",valerie85@sanchez.com,29,No,0
ORD18890,05-01-2025,07-01-2025,CUST7279,Gloria Garcia,Corporate,PROD31437,Mouse,Electronics,South,Tennessee,West Miguel,1,887,5,842.65,756.74,85.91,UPI,returned,Smith PLC,xandrews@dillon-johnson.biz,12,No,0
ORD18891,20-09-2024,21-09-2024,CUST5499,Shawn Williams,Consumer,PROD69259,Sofa,Furniture,West,Ohio,Chenland,7,1968,10,12398.4,10000.89,2397.51,Net Banking,Cancelled,Davis LLC,amandastewart@gutierrez.org,23,No,0
ORD18892,04-04-2024,11-04-2024,CUST2100,John Williams,Consumer,PROD35237,Mouse,Electronics,South,Texas,Villastad,2,2025,10,3645,3040.75,604.25,Cash,Pending,Vazquez-Alexander,ymorris@young.info,46,No,0
ORD18893,18-05-2025,23-05-2025,CUST6616,Adam Hill,Consumer,PROD32488,Rice Bag,Glocery,West,New Mexico,New Dylanburgh,1,3223,20,2578.4,1855.05,723.35,Credit Card,Delivered,Gregory-Vance,jensenjamie@welch-smith.com,24,No,0
ORD18894,06-04-2024,12-04-2024,CUST6148,Justin Schultz MD,Consumer,PROD82215,Pen,Office Supplies,East,Michigan,New Wendyview,4,2114,10,7610.4,5620.81,1989.59,UPI,Cancelled,Wood Inc,nthompson@nash-mcclure.com,19,No,0
ORD18895,03-09-2025,08-09-2025,CUST4311,Olivia Jones,Corporate,PROD75485,Cooking Oil,Glocery,East,Alaska,New Aliciashire,4,1512,10,5443.2,3958.57,1484.63,Credit Card,returned,"Bruce, Carroll and Moreno",michaelgarcia@butler.biz,8,Yes,35
ORD18896,22-11-2024,24-11-2024,CUST9751,Kathryn Oconnor,Home Office,PROD78192,Rice Bag,Glocery,South,Maine,Mcdonaldland,8,1529,5,11620.4,9412.23,2208.17,UPI,Delivered,Turner PLC,karen64@melendez-williams.com,4,Yes,24
ORD18897,07-02-2025,11-02-2025,CUST2575,Robert Garner,Consumer,PROD44396,Stapler,Office Supplies,West,North Carolina,Ericachester,2,595,15,1011.5,789.42,222.08,Credit Card,Pending,"Brandt, Stewart and Sandoval",brandonwilson@holland-holmes.com,40,No,0
ORD18898,10-09-2024,11-09-2024,CUST5920,Eric Suarez,Corporate,PROD83494,Mouse,Electronics,East,Louisiana,Ballardberg,7,4681,10,29490.3,20061.71,9428.59,UPI,Cancelled,Hernandez-Buck,melindabrowning@hill-smith.com,18,No,0
ORD18899,18-12-2024,25-12-2024,CUST7324,Brent Rodriguez,Home Office,PROD98481,Office Chair,Furniture,North,Nevada,West Richard,3,3497,10,9441.9,5809.03,3632.87,Credit Card,returned,Jackson LLC,garnerdanielle@johnson.com,6,Yes,30
ORD18900,29-06-2025,04-07-2025,CUST2825,Caitlin Davis,Consumer,PROD95073,Headphone,Electronics,West,Indiana,Jacobsbury,6,500,10,2700,2101.32,598.68,Net Banking,Pending,Li LLC,shannondavis@park.com,49,No,0
ORD18901,07-10-2024,13-10-2024,CUST1565,Johnny Meadows,Home Office,PROD99696,Sofa,Furniture,East,Florida,South Anthonyville,8,1375,20,8800,7514.73,1285.27,Net Banking,Pending,"Bowen, Dennis and Smith",johnathanortiz@guzman.com,15,No,0
ORD18902,02-08-2025,05-08-2025,CUST3232,Stephanie Baker,Home Office,PROD64517,Sugar,Glocery,West,New Hampshire,North Nichole,7,435,5,2892.75,2571.92,320.83,UPI,returned,Norman and Sons,theodorebenitez@miller.biz,50,No,0
ORD18903,01-01-2024,08-01-2024,CUST6090,Megan Jordan,Home Office,PROD18059,Sofa,Furniture,North,North Carolina,Andradeside,6,3758,20,18038.4,12796.99,5241.41,UPI,Delivered,Howard LLC,mquinn@davila.com,0,Yes,24
ORD18904,16-03-2024,20-03-2024,CUST2087,Katherine Smith,Corporate,PROD22926,File Folder,Office Supplies,West,New Jersey,South Robertstad,10,1909,10,17181,13944.85,3236.15,Cash,Pending,Simmons Inc,jesus82@brown-vega.net,28,No,0
ORD18905,20-05-2024,26-05-2024,CUST5000,Matthew Conway,Corporate,PROD75375,Dining Table,Furniture,West,Louisiana,New John,9,1634,20,11764.8,7898.55,3866.25,UPI,Delivered,"Anderson, Boyer and Edwards",charles47@wilson.com,5,Yes,43
ORD18906,20-02-2024,26-02-2024,CUST8212,Thomas Carroll,Home Office,PROD91256,Study Table,Furniture,East,Rhode Island,Port Amanda,7,2737,10,17243.1,15294.53,1948.57,Credit Card,returned,"Carter, Sullivan and Johnson",jacob94@zavala.com,21,No,0
ORD18907,21-11-2024,27-11-2024,CUST4216,Steven Booker,Corporate,PROD62846,Cooking Oil,Glocery,South,Arizona,Port Jaredfurt,5,1041,20,4164,3430.14,733.86,Credit Card,returned,"Morgan, Conley and Gutierrez",kevinunderwood@garcia-king.com,5,Yes,27
ORD18908,17-10-2025,22-10-2025,CUST9169,Sonya Owens,Corporate,PROD46737,Rice Bag,Glocery,West,Missouri,Chadberg,6,4346,5,24772.2,20936.17,3836.03,UPI,returned,Berry-Luna,patrick51@mitchell-james.com,3,Yes,45
ORD18909,23-09-2024,24-09-2024,CUST4711,Gabriel Baker,Corporate,PROD31196,Sofa,Furniture,South,West Virginia,Carolhaven,1,2396,20,1916.8,1644.82,271.98,Net Banking,Cancelled,Davis-Weaver,walkerelizabeth@cannon.info,30,No,0
ORD18910,15-02-2024,22-02-2024,CUST6481,Jessica Scott,Consumer,PROD46362,Keyboard,Electronics,North,Hawaii,North Cristinaberg,7,1590,10,10017,7329.32,2687.68,Net Banking,Delivered,"Adkins, Brown and Brown",john31@chavez.com,26,No,0
ORD18911,03-02-2024,10-02-2024,CUST2176,Daniel Young,Consumer,PROD10907,Stapler,Office Supplies,East,Florida,Lake Kyletown,8,2957,20,18924.8,11454.69,7470.11,Net Banking,returned,White-Meza,christina29@jackson.com,36,No,0
ORD18912,27-09-2024,01-10-2024,CUST6905,Erin Bailey,Home Office,PROD10734,Snacks,Glocery,East,Florida,Lake Thomasview,7,3478,20,19476.8,17454.41,2022.39,Net Banking,Cancelled,Thomas Inc,katherinewebb@clayton.org,28,No,0
ORD18913,19-11-2023,24-11-2023,CUST5573,Michelle Rogers,Consumer,PROD11914,File Folder,Office Supplies,West,Nevada,Charlesfort,1,4932,15,4192.2,2711.97,1480.23,Net Banking,Delivered,Carter-Sanders,imarquez@evans.com,2,Yes,50
ORD18914,21-07-2025,23-07-2025,CUST6368,Erin Bryant,Corporate,PROD66059,Notebook,Office Supplies,East,North Dakota,Jasonstad,1,3553,20,2842.4,1732.27,1110.13,Cash,Delivered,"Duffy, Rogers and Mcdaniel",ericajohnson@rice.com,33,No,0
ORD18915,29-06-2024,30-06-2024,CUST1792,Haley Williams,Corporate,PROD18069,Rice Bag,Glocery,South,Arizona,Washingtonton,8,3295,15,22406,20064.27,2341.73,Credit Card,returned,Curry-Ward,evelynhouse@pratt-edwards.biz,49,No,0
ORD18916,16-04-2024,20-04-2024,CUST8431,Alejandro Fletcher,Corporate,PROD85545,Calculator,Office Supplies,North,Michigan,East Scott,3,911,5,2596.35,2239.29,357.06,UPI,Cancelled,Holt-Williams,samantha08@martin-black.biz,35,No,0
ORD18917,07-09-2025,12-09-2025,CUST3188,Robin Smith,Corporate,PROD52928,Pen,Office Supplies,South,New Mexico,Susanshire,2,1110,0,2220,1641.8,578.2,Cash,returned,"Leon, Pratt and Hernandez",riveracolleen@flores-sandoval.org,11,No,0
ORD18918,24-05-2025,30-05-2025,CUST4357,John Hall,Corporate,PROD12478,Laptop,Electronics,East,Wisconsin,New Deborah,10,3368,15,28628,18067.23,10560.77,UPI,returned,"Stark, Martinez and Henderson",melanie46@davis.com,35,No,0
ORD18919,13-06-2024,16-06-2024,CUST5261,Joshua Hansen,Home Office,PROD33254,Pen,Office Supplies,East,Maine,Haneyton,9,4895,20,35244,22156.57,13087.43,Credit Card,Pending,Brown-Johnson,yobrien@moore-thompson.com,5,Yes,24
ORD18920,25-05-2025,28-05-2025,CUST9477,Mary Leonard,Corporate,PROD52279,Sugar,Glocery,North,Florida,South Elizabethhaven,6,1497,10,8083.8,6955.22,1128.58,Credit Card,returned,Robinson-Sanchez,sevans@sanchez.com,33,No,0
ORD18921,10-09-2024,16-09-2024,CUST1040,Riley Boyd,Corporate,PROD51642,Bookshelf,Furniture,West,South Carolina,Thompsonside,9,2159,10,17487.9,15272.25,2215.65,Credit Card,Cancelled,"Martinez, Bradford and Green",hayley41@esparza-miranda.com,44,No,0
ORD18922,03-10-2024,04-10-2024,CUST3310,Allison Mills,Consumer,PROD21721,Rice Bag,Glocery,North,Washington,Crawfordshire,6,1454,15,7415.4,5066.85,2348.55,Net Banking,returned,Brown Group,simmonswilliam@mack-mahoney.com,19,No,0
ORD18923,25-05-2024,28-05-2024,CUST1276,Miss Michelle Wall,Consumer,PROD13226,Office Chair,Furniture,West,Iowa,Hinesberg,2,2129,15,3619.3,2436.4,1182.9,Credit Card,returned,Martin-Miller,eedwards@williams-rubio.org,33,No,0
ORD18924,13-12-2024,14-12-2024,CUST5820,Sandra Jones,Consumer,PROD80987,Cooking Oil,Glocery,West,Idaho,Laurenfort,4,2848,5,10822.4,8253.3,2569.1,UPI,Pending,Adkins and Sons,kristi66@herman.com,20,No,0
ORD18925,05-06-2025,10-06-2025,CUST6100,Jeffrey Hanna DVM,Corporate,PROD83948,Sugar,Glocery,West,Montana,Vanessabury,10,4417,10,39753,35262,4491,UPI,returned,Edwards PLC,myersbrittany@mccall-kidd.com,5,Yes,24
ORD18926,26-08-2025,29-08-2025,CUST9180,Curtis Hicks,Consumer,PROD10890,Sugar,Glocery,North,Connecticut,West Oliviaburgh,10,4749,5,45115.5,39693.98,5421.52,Credit Card,returned,Peters-Johnson,denise59@salazar-riddle.com,3,Yes,50
ORD18927,19-04-2025,23-04-2025,CUST7151,Cory Perry,Home Office,PROD14584,Monitor,Electronics,East,Vermont,North Katelynland,9,3587,0,32283,20824.8,11458.2,Credit Card,Delivered,Smith Group,mallorygordon@smith-allison.com,38,No,0
ORD18928,05-08-2025,06-08-2025,CUST5582,Toni Harris,Home Office,PROD11071,Calculator,Office Supplies,East,Arizona,Williamsville,1,801,15,680.85,495.29,185.56,UPI,Delivered,"Hughes, Kim and Ortega",halldavid@ochoa-parsons.com,7,Yes,30
ORD18929,30-04-2025,02-05-2025,CUST5035,Timothy Patterson,Corporate,PROD18304,Snacks,Glocery,South,New Jersey,West Jamesfurt,3,2454,20,5889.6,3639.05,2250.55,UPI,Pending,"Vega, Miller and Vasquez",priscillabrown@miller-calderon.com,42,No,0
ORD18930,06-07-2025,08-07-2025,CUST3369,Catherine Cole,Consumer,PROD74695,Snacks,Glocery,West,Georgia,South Hollymouth,4,1669,15,5674.6,4854.54,820.06,Net Banking,Pending,"Ruiz, Allen and Chaney",hestersarah@lang.org,40,No,0
ORD18931,07-03-2024,08-03-2024,CUST4943,Miguel White,Corporate,PROD10824,Notebook,Office Supplies,West,Alabama,Joelberg,7,4581,5,30463.65,19814.12,10649.53,Cash,Delivered,"Mcbride, Williamson and Rowe",eclark@wolfe.info,20,No,0
ORD18932,23-01-2025,26-01-2025,CUST1104,Richard Perry,Home Office,PROD71965,Cooking Oil,Glocery,West,Maryland,Christinaside,3,2559,5,7293.15,5808.44,1484.71,Credit Card,returned,Leon-Ellis,ryan65@peters.com,37,No,0
ORD18933,19-10-2024,23-10-2024,CUST9789,Patricia Smith,Corporate,PROD71097,Juice Pack,Glocery,East,New Hampshire,Ortizhaven,5,3573,0,17865,14236.02,3628.98,Credit Card,Cancelled,Peters-Hayden,judy72@parrish.com,41,No,0
ORD18934,11-03-2024,13-03-2024,CUST1556,Brittney Miller,Home Office,PROD68499,Office Chair,Furniture,East,Colorado,Flynnborough,5,2922,5,13879.5,8460.46,5419.04,Credit Card,Cancelled,Nichols-Cunningham,butleramber@carroll.org,14,No,0
ORD18935,22-03-2024,27-03-2024,CUST6683,Timothy Ferguson,Consumer,PROD48696,Keyboard,Electronics,North,Montana,Mistymouth,3,2869,20,6885.6,4881.88,2003.72,Credit Card,Cancelled,Howell and Sons,jasonlewis@moore.com,19,No,0
ORD18936,27-05-2025,01-06-2025,CUST9668,Anthony Booker,Corporate,PROD64644,Mouse,Electronics,East,North Dakota,New Jesseshire,10,142,10,1278,1134.96,143.04,Credit Card,returned,Baxter and Sons,davidponce@cordova.com,47,No,0
ORD18937,23-10-2025,26-10-2025,CUST4882,Ryan Ballard,Consumer,PROD80852,Notebook,Office Supplies,South,Virginia,North Kellyview,6,3604,15,18380.4,14879.6,3500.8,UPI,returned,Welch-Martinez,jenniferjackson@king.net,21,No,0
ORD18938,25-09-2024,01-10-2024,CUST3839,Christine Oneal,Consumer,PROD64003,Bookshelf,Furniture,North,Colorado,Davidland,1,4639,10,4175.1,3220.23,954.87,Credit Card,returned,Wright-Atkinson,michele50@green.com,35,No,0
ORD18939,09-08-2025,10-08-2025,CUST6078,Mark Hall,Home Office,PROD72662,Study Table,Furniture,South,Alaska,Elizabethside,1,4844,10,4359.6,3123.45,1236.15,Credit Card,Delivered,"Lewis, Perez and Gardner",jrodriguez@rivers.info,26,No,0
ORD18940,29-08-2024,30-08-2024,CUST2895,Larry Kim,Consumer,PROD29527,Pen,Office Supplies,South,Idaho,New Tracybury,2,2531,5,4808.9,3161.32,1647.58,Cash,Delivered,"Boyer, Reyes and Smith",thomas46@stephens.com,39,No,0
ORD18941,02-11-2024,04-11-2024,CUST7227,Jonathan Roberson,Home Office,PROD54906,Snacks,Glocery,North,Arizona,Michaelhaven,10,3600,5,34200,22910.87,11289.13,Cash,returned,Castillo-Gardner,adrianross@moore.com,18,No,0
ORD18942,23-09-2024,26-09-2024,CUST4740,Alexis Wilson,Consumer,PROD65076,Office Chair,Furniture,North,New Jersey,Port Jessica,2,4015,10,7227,5524.05,1702.95,Cash,Cancelled,Howard Inc,tamara89@russell.org,8,Yes,34
ORD18943,05-06-2025,08-06-2025,CUST2255,Alexis Adams DVM,Consumer,PROD44102,File Folder,Office Supplies,West,North Dakota,North Christopher,3,2008,5,5722.8,4100.08,1622.72,Net Banking,returned,"Stone, Faulkner and Lewis",wlove@sandoval.org,33,No,0
ORD18944,11-06-2024,18-06-2024,CUST1752,Madison Roberson,Corporate,PROD93004,Study Table,Furniture,South,Wyoming,Whiteheadhaven,1,3572,5,3393.4,2185.76,1207.64,Credit Card,Delivered,"Barajas, Burns and Hardy",silvasandy@everett.net,9,Yes,47
ORD18945,07-06-2024,13-06-2024,CUST7178,Julia Rice,Home Office,PROD94633,Laptop,Electronics,West,Hawaii,Watkinschester,10,1438,15,12223,9326.54,2896.46,Credit Card,Delivered,"Mccoy, Byrd and Hernandez",bobbyjohnson@stewart.com,30,No,0
ORD18946,12-10-2024,15-10-2024,CUST6812,David Wong,Corporate,PROD87624,Notebook,Office Supplies,East,Florida,Wallaceland,8,2372,5,18027.2,10907.81,7119.39,Cash,Cancelled,Rowland-Burns,ytucker@torres.net,22,No,0
ORD18947,16-02-2025,20-02-2025,CUST5046,Tracy Dickson,Corporate,PROD23394,Pen,Office Supplies,West,Utah,Watsonstad,9,4561,0,41049,34011.98,7037.02,Net Banking,returned,"Smith, Clark and Contreras",bethdiaz@lewis.com,16,No,0
ORD18948,05-01-2025,12-01-2025,CUST5927,Timothy Taylor,Home Office,PROD13447,Mouse,Electronics,West,Arkansas,West Tammy,7,338,0,2366,1537.96,828.04,Net Banking,returned,Thomas-Watson,jeffsmith@wright.com,35,No,0
ORD18949,21-07-2024,22-07-2024,CUST5355,Kara Yang,Home Office,PROD37832,Office Chair,Furniture,South,Ohio,Port Keith,4,1546,5,5874.8,4035.61,1839.19,Cash,returned,Murphy-Walker,powellgina@pratt-davis.org,35,No,0
ORD18950,04-05-2025,07-05-2025,CUST2639,Daniel Kennedy,Consumer,PROD18081,Juice Pack,Glocery,North,Washington,East Hunter,3,1659,10,4479.3,3294.92,1184.38,Credit Card,returned,Sawyer-Miller,clarkleslie@hansen.org,24,No,0
ORD18951,21-06-2025,23-06-2025,CUST1223,Janet Mcintyre,Home Office,PROD40917,Juice Pack,Glocery,West,Nevada,Jeannebury,1,1477,0,1477,1180.93,296.07,UPI,Cancelled,"Rosales, Scott and Perez",pedro91@tate.info,37,No,0
ORD18952,02-02-2024,03-02-2024,CUST5936,Joshua Murray PhD,Corporate,PROD82434,Sugar,Glocery,North,Wisconsin,Amyberg,3,2471,0,7413,6662.26,750.74,Credit Card,Pending,"Lozano, Stephens and Morgan",mwhite@ali.com,9,Yes,21
ORD18953,11-01-2024,13-01-2024,CUST5224,Luis Reed,Corporate,PROD25670,Keyboard,Electronics,West,Illinois,Port Georgefurt,10,274,20,2192,1327.7,864.3,UPI,returned,Ortiz and Sons,nsmith@edwards-johnson.com,34,No,0
ORD18954,08-07-2024,12-07-2024,CUST7882,Dave Moreno,Home Office,PROD77196,Stapler,Office Supplies,North,Ohio,Thomasland,10,2288,20,18304,15734.6,2569.4,Net Banking,Pending,Collins and Sons,boydapril@taylor-collins.com,43,No,0
ORD18955,17-04-2025,24-04-2025,CUST6548,Brittany Mora,Consumer,PROD75187,Sofa,Furniture,East,Oklahoma,Richardville,8,1234,20,7897.6,7073.21,824.39,UPI,returned,Smith and Sons,richardjohnston@smith.net,33,No,0
ORD18956,25-09-2024,01-10-2024,CUST1767,Jacob English,Consumer,PROD52035,Office Chair,Furniture,West,Delaware,North Bridgetstad,10,3073,0,30730,26172.56,4557.44,UPI,Delivered,Campos and Sons,navarromark@miller.com,4,Yes,28
ORD18957,02-11-2024,09-11-2024,CUST9717,Anthony Wolfe,Home Office,PROD79466,Snacks,Glocery,East,Nebraska,East Johnland,4,2120,15,7208,6201.01,1006.99,Net Banking,Pending,"Richard, Fernandez and Reyes",lisa30@cruz.com,4,Yes,31
ORD18958,08-05-2024,09-05-2024,CUST2450,Bryan Chandler,Corporate,PROD27122,Dining Table,Furniture,South,California,East Loriville,4,3293,20,10537.6,6446.22,4091.38,Credit Card,Cancelled,"Lewis, Turner and Abbott",eburns@stewart.com,16,No,0
ORD18959,04-09-2024,06-09-2024,CUST7557,Tina Ware,Home Office,PROD37763,File Folder,Office Supplies,East,California,Brandonmouth,7,809,5,5379.85,3368.75,2011.1,UPI,Delivered,Warren-Wiley,dwilliams@collins.net,2,Yes,31
ORD18960,22-09-2025,27-09-2025,CUST9446,Brian Adams,Home Office,PROD14511,Keyboard,Electronics,North,South Dakota,Josephshire,1,2000,20,1600,1309.8,290.2,Credit Card,Delivered,Ferguson-Hernandez,ericmiller@clark.com,20,No,0
ORD18961,13-05-2024,17-05-2024,CUST7845,Alexis Smith,Corporate,PROD82758,Snacks,Glocery,North,Virginia,South Wendyton,10,2385,15,20272.5,17472.25,2800.25,UPI,Delivered,Thompson-Flores,nelsonelizabeth@sanders-grant.com,2,Yes,41
ORD18962,18-04-2024,21-04-2024,CUST9131,Thomas Lopez,Home Office,PROD77489,Monitor,Electronics,East,North Carolina,Castilloland,1,1527,5,1450.65,1268.04,182.61,Credit Card,Delivered,Marshall LLC,gthomas@beasley-flores.com,28,No,0
ORD18963,05-11-2024,09-11-2024,CUST6205,Lauren Watson,Consumer,PROD71295,Headphone,Electronics,South,Rhode Island,Kathrynland,10,4596,15,39066,34341.35,4724.65,Cash,Pending,Perez-Wilson,melissachaney@moore.info,32,No,0
ORD18964,15-07-2024,21-07-2024,CUST2650,Sierra Harding,Consumer,PROD74184,Study Table,Furniture,North,Illinois,Lake Thomas,1,3517,10,3165.3,2029.25,1136.05,Cash,Delivered,Murphy Ltd,colebrianna@scott.com,10,No,0
ORD18965,10-11-2024,17-11-2024,CUST1097,Lisa Williams,Home Office,PROD68142,Study Table,Furniture,South,Ohio,Knoxtown,9,2978,15,22781.7,19253.48,3528.22,UPI,Delivered,Roberts-Harrington,amanda12@shaw.com,15,No,0
ORD18966,19-02-2025,20-02-2025,CUST8754,Anita Mcpherson DVM,Home Office,PROD68112,Office Chair,Furniture,East,Iowa,Hutchinsonchester,7,4125,0,28875,22011.16,6863.84,UPI,Delivered,Walker-Erickson,davemartinez@martin.biz,42,No,0
ORD18967,31-05-2025,02-06-2025,CUST6230,Jaime Carter,Corporate,PROD58304,Office Chair,Furniture,East,Michigan,West Edward,1,4981,0,4981,3399.77,1581.23,Cash,Cancelled,"Perry, Smith and Rios",mistyroman@davis.net,21,No,0
ORD18968,16-01-2024,20-01-2024,CUST5311,Dylan Miller,Corporate,PROD20438,Mouse,Electronics,West,Wisconsin,Lake Kyle,3,1412,15,3600.6,2387.44,1213.16,Net Banking,Delivered,Moran-Smith,klopez@gonzalez.org,3,Yes,21
ORD18969,17-07-2025,21-07-2025,CUST1951,Joseph Wilson,Consumer,PROD32362,Juice Pack,Glocery,West,Tennessee,Andersonview,3,3278,20,7867.2,6278.38,1588.82,Net Banking,Pending,Osborne-Turner,palmertodd@mckinney.biz,15,No,0
ORD18970,26-07-2024,02-08-2024,CUST3385,Laura Foley,Consumer,PROD11381,Laptop,Electronics,East,North Carolina,Marshville,6,2738,5,15606.6,12209.75,3396.85,UPI,Cancelled,"Walker, Mills and Woodard",carrillojeremy@daniels.com,8,Yes,35
ORD18971,20-05-2025,21-05-2025,CUST9304,Christopher Avila,Corporate,PROD90714,Notebook,Office Supplies,East,Wisconsin,East Amanda,8,4233,15,28784.4,24840.88,3943.52,UPI,Cancelled,Gonzalez LLC,valerie45@parsons.biz,21,No,0
